seconds,gps_longitude,gps_latitude,gps_speed,gps_altitude,gps_bearing,gps_time,Timestamp
198.91387482,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:11.727875000
198.995756956,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:11.809757000
199.07777581,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:11.891776000
199.160130132,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:11.974130000
199.242180497,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:12.056180000
199.326830914,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:12.140831000
199.409089195,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:12.223089000
199.527429716,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:12.341429999
199.574298362,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:12.388298000
199.655920497,29.57705274,30.88551327,7.25,47.0,329.79998779296875,1513085592000.0,2017-12-12 03:33:12.469920000
199.736882476,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:12.550882000
199.816823049,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:12.630823000
199.89824857,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:12.712249000
199.984484351,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:12.798484000
200.065982216,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:12.879982000
200.148585861,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:12.962586000
200.231367163,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:13.045367000
200.31608456,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:13.130085000
200.398211851,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:13.212212000
200.48015909,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:13.294159000
200.564144716,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:13.378145000
200.64580232,29.57700991,30.88557216,7.75,47.0,329.6000061035156,1513085593000.0,2017-12-12 03:33:13.459802000
200.730278726,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:13.544279000
200.811595653,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:13.625596000
200.892993621,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:13.706994000
200.97245133,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:13.786451000
201.05395487,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:13.867955000
201.134108257,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:13.948108000
201.216829038,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:14.030829000
201.298705392,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:14.112705000
201.380375756,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:14.194376000
201.463360756,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:14.277361000
201.544185965,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:14.358186000
201.626467111,29.57696561,30.88563178,8.0,46.0,328.70001220703125,1513085594000.0,2017-12-12 03:33:14.440467000
201.718779194,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:14.532779000
201.789540236,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:14.603540000
201.870601642,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:14.684602000
201.951834819,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:14.765835000
202.034869923,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:14.848870000
202.126843882,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:14.940844000
202.226422423,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.040422000
202.307142319,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.121142000
202.386300079,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.200300000
202.477263309,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.291263000
202.542991225,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.356991000
202.625102111,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.439102000
202.708549246,29.57692719,30.8856957,8.0,47.0,328.6000061035156,1513085595000.0,2017-12-12 03:33:15.522549000
202.789535027,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:15.603535000
202.870817319,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:15.684817000
202.95251487,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:15.766515000
203.033658152,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:15.847658000
203.115944767,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:15.929945000
203.197932163,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:16.011932000
203.280554245,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:16.094554000
203.362690599,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:16.176691000
203.444863932,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:16.258864000
203.530974922,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:16.344975000
203.619451953,29.57687743,30.88575674,8.25,47.0,327.8999938964844,1513085596000.0,2017-12-12 03:33:16.433452000
203.712529921,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:16.526530000
203.79363263,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:16.607633000
203.875217786,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:16.689218000
203.957053307,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:16.771053000
204.038282161,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:16.852282000
204.120274088,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:16.934274000
204.20451664,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.018517000
204.291074348,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.105074000
204.365106536,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.179107000
204.448897526,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.262898000
204.529919921,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.343919999
204.611800025,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.425800000
204.698727682,29.57683095,30.885817,8.5,46.0,327.0,1513085597000.0,2017-12-12 03:33:17.512728000
204.779893411,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:17.593893000
204.8615719,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:17.675572000
204.943247265,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:17.757247000
205.025162994,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:17.839163000
205.106929817,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:17.920930000
205.190611796,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.004612000
205.271915234,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.085915000
205.359426744,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.173427000
205.4391919,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.253192000
205.521565182,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.335564999
205.612536223,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.426536000
205.747687682,29.57678013,30.8858781,8.75,46.0,326.5,1513085598000.0,2017-12-12 03:33:18.561688000
205.795680755,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:18.609681000
205.870365859,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:18.684366000
205.949958932,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:18.763959000
206.031239609,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:18.845240000
206.113489504,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:18.927490000
206.194295026,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.008295000
206.276709973,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.090710000
206.357908775,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.171909000
206.438755494,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.252755000
206.526380494,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.340379999
206.60621039,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.420210000
206.690947161,29.57672729,30.8859452,9.25,46.0,326.5,1513085599000.0,2017-12-12 03:33:19.504947000
206.769732525,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:19.583733000
206.850886692,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:19.664887000
206.932232942,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:19.746233000
207.015426848,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:19.829427000
207.100098723,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:19.914099000
207.182465494,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:19.996465000
207.265661223,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:20.079660999
207.347319036,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:20.161319000
207.429614817,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:20.243615000
207.516880963,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:20.330881000
207.59712164,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:20.411122000
207.680445442,29.57667024,30.88602016,9.5,46.0,326.0,1513085600000.0,2017-12-12 03:33:20.494445000
207.758987369,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:20.572987000
207.840569192,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:20.654569000
207.921839869,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:20.735840000
208.00206315,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:20.816063000
208.082426483,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:20.896426000
208.16586289,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:20.979863000
208.249109869,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:21.063110000
208.32871789,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:21.142718000
208.414891744,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:21.228892000
208.494730546,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:21.308731000
208.576491692,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:21.390492000
208.65980065,29.57661233,30.8860943,9.75,46.0,325.0,1513085601000.0,2017-12-12 03:33:21.473801000
208.742728306,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:21.556728000
208.822562264,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:21.636562000
208.903636065,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:21.717636000
208.985586743,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:21.799587000
209.072353826,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:21.886354000
209.170454087,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:21.984454000
209.237037212,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:22.051037000
209.317006118,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:22.131006000
209.397386743,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:22.211387000
209.484640233,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:22.298640000
209.561620753,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:22.375621000
209.644118306,29.57655685,30.88616075,9.5,46.0,324.8999938964844,1513085602000.0,2017-12-12 03:33:22.458118000
209.725958774,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:22.539959000
209.814313306,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:22.628313000
209.895686899,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:22.709687000
209.975793879,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:22.789794000
210.057475337,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:22.871475000
210.137468931,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:22.951469000
210.219779816,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:23.033780000
210.301817003,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:23.115817000
210.383444242,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:23.197444000
210.46747992,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:23.281480000
210.54920117,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:23.363201000
210.631575388,29.57650665,30.88623193,9.5,46.0,325.6000061035156,1513085603000.0,2017-12-12 03:33:23.445575000
210.718943774,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:23.532944000
210.80176143,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:23.615761000
210.882888305,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:23.696888000
210.964554504,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:23.778555000
211.046300806,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:23.860301000
211.132701013,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:23.946701000
211.213325388,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:24.027325000
211.294819295,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:24.108819000
211.376605337,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:24.190605000
211.464545962,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:24.278546000
211.568670856,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:24.382671000
211.629993565,29.57644861,30.88631141,9.75,46.0,326.3999938964844,1513085604000.0,2017-12-12 03:33:24.443994000
211.709752888,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:24.523753000
211.790795023,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:24.604795000
211.871036898,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:24.685037000
211.952025283,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:24.766025000
212.032852054,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:24.846852000
212.114069555,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:24.928070000
212.196609346,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.010609000
212.279237627,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.093238000
212.361634086,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.175634000
212.4430707,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.257071000
212.523526012,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.337526000
212.88770945,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.701709000
212.918743148,29.57639514,30.88637985,10.0,46.0,326.29998779296875,1513085605000.0,2017-12-12 03:33:25.732743000
212.950796742,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:25.764797000
212.965466794,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:25.779467000
212.982524242,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:25.796524000
213.012547783,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:25.826548000
213.092707887,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:25.906708000
213.173410283,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:25.987410000
213.256517575,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:26.070518000
213.337559398,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:26.151559000
213.418160284,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:26.232160000
213.500097002,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:26.314097000
213.581421221,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:26.395421000
213.663342314,29.57633267,30.8864632,10.25,46.0,326.20001220703125,1513085606000.0,2017-12-12 03:33:26.477342000
213.750207262,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:26.564207000
213.831726585,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:26.645727000
213.913187991,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:26.727188000
213.994551221,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:26.808551000
214.075065648,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:26.889066000
214.155591481,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:26.969591000
214.238274449,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:27.052274000
214.32112497,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:27.135125000
214.408261689,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:27.222262000
214.507916064,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:27.321916000
214.588406064,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:27.402406000
214.651312314,29.5762756,30.88654087,10.5,45.0,327.29998779296875,1513085607000.0,2017-12-12 03:33:27.465312000
214.76326273,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:27.577263000
214.816064554,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:27.630065000
214.896536897,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:27.710537000
214.978202574,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:27.792203000
215.059128824,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:27.873129000
215.14139648,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:27.955396000
215.223995439,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:28.037995000
215.306695179,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:28.120695000
215.387463876,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:28.201464000
215.471054345,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:28.285054000
215.552481845,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:28.366482000
215.634747575,29.57620011,30.88662508,10.75,45.0,327.1000061035156,1513085608000.0,2017-12-12 03:33:28.448748000
215.715691741,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:28.529692000
215.797211324,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:28.611211000
215.87824247,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:28.692242000
215.959100439,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:28.773100000
216.039176585,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:28.853177000
216.120241949,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:28.934242000
216.201947366,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.015947000
216.281664918,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.095665000
216.363040699,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.177041000
216.444518095,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.258518000
216.526487626,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.340487999
216.608363199,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.422363000
216.689039709,29.5761471,30.88669934,10.5,45.0,326.5,1513085609000.0,2017-12-12 03:33:29.503040000
216.772236583,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:29.586237000
216.8536045,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:29.667604000
216.935410126,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:29.749410000
217.016212938,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:29.830213000
217.097939032,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:29.911939000
217.184185386,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:29.998185000
217.262947781,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:30.076948000
217.346454292,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:30.160454000
217.432928042,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:30.246928000
217.511681688,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:30.325681999
217.593325958,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:30.407326000
217.675618719,29.57609285,30.88677038,10.0,44.0,326.70001220703125,1513085610000.0,2017-12-12 03:33:30.489619000
217.757882573,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:30.571883000
217.837743875,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:30.651744000
217.919184604,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:30.733185000
218.001198302,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:30.815198000
218.081574917,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:30.895575000
218.168428823,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:30.982429000
218.246837417,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:31.060837000
218.328109188,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:31.142109000
218.409183406,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:31.223183000
218.490289865,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:31.304290000
218.584647834,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:31.398648000
218.672814396,29.57604289,30.88683613,9.0,44.0,327.1000061035156,1513085611000.0,2017-12-12 03:33:31.486814000
